customer_id;name;email;phone;city;province;registration_date;gender;age_group
CUST0225;Hana Ginting;hanaginting167@yahoo.com;85710405411;Bekasi;Jawa Barat;15/12/2021;Female;35-44
CUST0226;Putri Tarigan;putritarigan347@gmail.com;87897062962;Surabaya;Jawa Timur;27/07/2021;Female;25-34
CUST0227;Pandu Tarigan;pandutarigan272@gmail.com;89544310698;Pekanbaru;Riau;11/11/2021;Male;18-24
CUST0228;Rina Fauzi;rinafauzi492@gmail.com;82210324171;Malang;Jawa Timur;26/03/2023;Female;25-34
CUST0229;Toni Nugroho;toninugroho397@gmail.com;82156527047;Padang;Sumatera Barat;24/06/2022;Male;18-24
CUST0230;Ayu Anggraini;ayuanggraini88@gmail.com;89558693806;Banjarmasin;Kalimantan Selatan;08/05/2023;Female;45+
CUST0231;Putra Ginting;putraginting488@yahoo.com;85216089899;Makassar;Sulawesi Selatan;04/09/2021;Male;45+
CUST0232;Rani Susanti;ranisusanti130@yahoo.com;;Bandung;Jawa Barat;28/06/2021;Female;25-34
CUST0233;Nadia Rahmawati;nadiarahmawati470@gmail.com;81299861622;Manado;Sulawesi Utara;19/04/2024;Female;25-34
CUST0234;Hendra Santoso;hendrasantoso799@gmail.com;81348564679;Pontianak;Kalimantan Barat;27/08/2023;Male;18-24
CUST0235;Indah Cahyani;indahcahyani698@gmail.com;89660653074;Tangerang;Banten;11/02/2021;Female;25-34
CUST0236;Galih Rahmawati;galihrahmawati879@gmail.com;89613247546;Pontianak;Kalimantan Barat;15/08/2024;Male;18-24
CUST0237;Mega Manurung;megamanurung889@gmail.com;85308214862;Banjarmasin;Kalimantan Selatan;10/03/2024;Female;18-24
CUST0238;Sari Setiawan;sarisetiawan34@yahoo.com;85705345786;Medan;Sumatera Utara;27/10/2024;Female;18-24
CUST0239;Olivia Sinaga;oliviasinaga984@yahoo.com;85798552414;Jakarta;DKI Jakarta;03/03/2023;Female;18-24
CUST0240;Raka Susanti;rakasusanti663@yahoo.com;82234680072;Yogyakarta;DI Yogyakarta;16/05/2024;Male;35-44
CUST0241;Olivia Yulianti;oliviayulianti434@outlook.com;85657437489;Depok;Jawa Barat;12/04/2024;Female;18-24
CUST0242;Shinta Ramadhan;shintaramadhan663@gmail.com;87894417154;Bekasi;Jawa Barat;22/07/2022;Female;25-34
CUST0243;Maulana Yulianti;maulanayulianti154@yahoo.com;85830965207;Malang;Jawa Timur;16/06/2022;Male;45+
CUST0244;Ratna Pratama;ratnapratama726@gmail.com;87835387584;Yogyakarta;DI Yogyakarta;08/09/2024;Female;35-44
CUST0245;Lina Pohan;linapohan759@yahoo.com;85282513534;Bogor;Jawa Barat;10/11/2022;Female;25-34
CUST0246;Anton Kurniawan;antonkurniawan55@gmail.com;89599917381;Depok;Jawa Barat;22/12/2023;Male;25-34
CUST0247;Indah Lestari;indahlestari351@yahoo.com;85697252175;Yogyakarta;DI Yogyakarta;04/10/2022;Female;25-34
CUST0248;Tika Susanti;tikasusanti591@yahoo.com;82171296666;Pekanbaru;Riau;25/02/2023;Female;18-24
CUST0249;Hasna Ramadhan;hasnaramadhan914@gmail.com;85383003354;Makassar;Sulawesi Selatan;30/07/2021;Female;25-34
CUST0250;Reza Hidayat;rezahidayat306@gmail.com;85278985625;Pekanbaru;Riau;06/01/2023;Male;35-44
CUST0251;Cinta Wijaya;cintawijaya230@yahoo.com;89623098215;Surabaya;Jawa Timur;08/02/2023;Female;35-44
CUST0252;Mawar Cahyani;mawarcahyani609@gmail.com;81210016761;Balikpapan;Kalimantan Timur;02/06/2022;Female;25-34
CUST0253;Alya Saputra;alyasaputra431@outlook.com;89518499261;Banjarmasin;Kalimantan Selatan;19/06/2024;Female;18-24
CUST0254;Lina Manurung;linamanurung624@yahoo.com;82248356420;Balikpapan;Kalimantan Timur;14/10/2023;Female;45+
CUST0255;Putra Hasanah;putrahasanah3@yahoo.com;81211972181;Medan;Sumatera Utara;09/06/2022;Male;25-34
CUST0256;Yuli Hakim;yulihakim52@gmail.com;81320455611;Surabaya;Jawa Timur;20/01/2021;Female;35-44
CUST0257;Reza Hasanah;rezahasanah916@outlook.com;85794155216;Depok;Jawa Barat;24/07/2023;Male;25-34
CUST0258;Hana Halim;hanahalim116@yahoo.com;82102169797;Yogyakarta;DI Yogyakarta;05/06/2024;Female;25-34
CUST0259;Dewi Lestari;dewilestari943@gmail.com;85716701450;Banjarmasin;Kalimantan Selatan;26/03/2024;Female;35-44
CUST0260;Shinta Hasanah;shintahasanah536@gmail.com;89691637562;Balikpapan;Kalimantan Timur;09/06/2024;Female;18-24
CUST0261;Reza Siregar;rezasiregar873@gmail.com;;Banjarmasin;Kalimantan Selatan;02/04/2022;Male;25-34
CUST0262;Anggi Nugroho;angginugroho455@gmail.com;87871775170;Medan;Sumatera Utara;07/04/2023;Female;25-34
CUST0263;Budi Nugroho;budinugroho987@gmail.com;87848837550;Palembang;Sumatera Selatan;20/07/2023;Male;25-34
CUST0264;Teguh Pohan;teguhpohan734@outlook.com;85711305548;Banjarmasin;Kalimantan Selatan;05/02/2023;Male;35-44
CUST0265;Rani Manurung;ranimanurung842@yahoo.com;89661493316;Semarang;Jawa Tengah;26/07/2023;Female;35-44
CUST0266;Salsa Santoso;salsasantoso48@gmail.com;89591779827;Jakarta;DKI Jakarta;23/12/2023;Female;35-44
CUST0267;Yoga Sari;yogasari947@gmail.com;85829221699;Bekasi;Jawa Barat;30/10/2023;Male;35-44
CUST0268;Olivia Suryadi;oliviasuryadi408@outlook.com;85347226984;Balikpapan;Kalimantan Timur;05/10/2022;Female;35-44
CUST0269;Ridho Susanti;ridhosusanti215@yahoo.com;87845228851;Tangerang;Banten;26/02/2024;Male;25-34
CUST0270;Satrio Halim;satriohalim293@gmail.com;;Semarang;Jawa Tengah;01/07/2022;Male;35-44
CUST0271;Yuli Hakim;yulihakim860@yahoo.com;81243805719;Balikpapan;Kalimantan Timur;05/04/2022;Female;35-44
CUST0272;Hadi Siregar;hadisiregar710@outlook.com;89506665800;Denpasar;Bali;20/02/2022;Male;25-34
CUST0273;Rio Hartono;riohartono774@outlook.com;87889334721;Yogyakarta;DI Yogyakarta;22/12/2021;Male;35-44
CUST0274;Sri Tanjung;sritanjung570@outlook.com;85222940572;Surabaya;Jawa Timur;11/11/2021;Female;45+
CUST0275;Raka Cahyani;rakacahyani503@outlook.com;87885158328;Bandung;Jawa Barat;01/11/2023;Male;18-24
CUST0276;Cinta Nugroho;cintanugroho227@outlook.com;82255543987;Balikpapan;Kalimantan Timur;22/08/2024;Female;18-24
CUST0277;Rio Suryadi;riosuryadi941@gmail.com;87830561648;Malang;Jawa Timur;20/02/2021;Male;45+
CUST0278;Faisal Siregar;faisalsiregar457@gmail.com;85704358112;Balikpapan;Kalimantan Timur;29/12/2023;Male;18-24
CUST0279;Shinta Susanti;shintasusanti856@gmail.com;81338612075;Surabaya;Jawa Timur;29/06/2021;Female;18-24
CUST0280;Citra Tarigan;citratarigan589@gmail.com;82246676650;Depok;Jawa Barat;10/10/2024;Female;18-24
CUST0281;Hasna Cahyani;hasnacahyani775@gmail.com;89690158144;Pontianak;Kalimantan Barat;27/06/2021;Female;25-34
CUST0282;Rendi Iskandar;rendiiskandar486@gmail.com;;Tangerang;Banten;23/01/2021;Male;25-34
CUST0283;Rizky Pratama;rizkypratama587@gmail.com;87868814353;Bogor;Jawa Barat;15/08/2024;Male;35-44
CUST0284;Mira Hartono;mirahartono855@gmail.com;85231290878;Bandung;Jawa Barat;19/08/2022;Female;35-44
CUST0285;Sari Sari;sarisari975@gmail.com;85352314913;Bekasi;Jawa Barat;23/09/2023;Female;25-34
CUST0286;Galih Sari;galihsari580@yahoo.com;87855620533;Bogor;Jawa Barat;21/07/2022;Male;35-44
CUST0287;Hasna Hasanah;hasnahasanah474@gmail.com;;Denpasar;Bali;14/10/2021;Female;35-44
CUST0288;Hasna Hidayat;hasnahidayat914@gmail.com;81280996930;Balikpapan;Kalimantan Timur;18/06/2022;Female;25-34
CUST0289;Putra Anggraini;putraanggraini402@outlook.com;82294278816;Tangerang;Banten;26/10/2023;Male;18-24
CUST0290;Gita Maharani;gitamaharani144@gmail.com;85722992750;Palembang;Sumatera Selatan;26/09/2023;Female;18-24
CUST0291;Diah Pratama;diahpratama531@yahoo.com;85367700518;Denpasar;Bali;24/06/2022;Female;25-34
CUST0292;Rendi Saputri;rendisaputri602@outlook.com;;Tangerang;Banten;25/09/2023;Male;35-44
CUST0293;Budi Siregar;budisiregar451@yahoo.com;82131843222;Tangerang;Banten;17/05/2024;Male;35-44
CUST0294;Diah Halim;diahhalim738@outlook.com;81377739260;Palembang;Sumatera Selatan;30/03/2021;Female;18-24
CUST0295;Fajar Siregar;fajarsiregar913@gmail.com;87820242869;Manado;Sulawesi Utara;29/07/2024;Male;18-24
CUST0296;Satrio Fauzi;satriofauzi222@gmail.com;85797723692;Manado;Sulawesi Utara;08/01/2022;Male;25-34
CUST0297;Rani Hasanah;ranihasanah611@gmail.com;87813662103;Banjarmasin;Kalimantan Selatan;30/10/2023;Female;35-44
CUST0298;Teguh Santoso;teguhsantoso488@yahoo.com;87890881172;Pontianak;Kalimantan Barat;10/01/2024;Male;35-44
CUST0299;Raka Tanjung;rakatanjung431@gmail.com;85308637659;Manado;Sulawesi Utara;20/07/2021;Male;25-34
CUST0300;Vera Hartono;verahartono291@gmail.com;87886430098;Medan;Sumatera Utara;01/12/2023;Female;18-24
CUST0301;Rian Putri;rianputri371@gmail.com;81326944869;Tangerang;Banten;07/06/2024;Male;25-34
CUST0302;Daffa Susanti;daffasusanti566@gmail.com;85872588744;Manado;Sulawesi Utara;07/12/2022;Male;35-44
CUST0303;Wulan Kurniawan;wulankurniawan458@yahoo.com;89621386589;Surabaya;Jawa Timur;26/11/2021;Female;25-34
CUST0304;Bambang Anggraini;bambanganggraini949@gmail.com;87861143519;Surabaya;Jawa Timur;27/02/2023;Male;45+
CUST0305;Karina Hutapea;karinahutapea729@outlook.com;87802770384;Semarang;Jawa Tengah;10/03/2021;Female;35-44
CUST0306;Alya Hartono;alyahartono174@gmail.com;89505302146;Tangerang;Banten;03/10/2024;Female;25-34
CUST0307;Bagus Saputra;bagussaputra942@gmail.com;81384895543;Pontianak;Kalimantan Barat;03/02/2022;Male;25-34
CUST0308;Siti Hakim;sitihakim417@yahoo.com;85818184518;Denpasar;Bali;07/01/2024;Female;35-44
CUST0309;Rian Sinaga;riansinaga577@gmail.com;85735779071;Denpasar;Bali;19/05/2021;Male;25-34
CUST0310;Doni Hartono;donihartono423@outlook.com;85388043416;Bekasi;Jawa Barat;05/06/2021;Male;25-34
CUST0311;Nadia Aprilia;nadiaaprilia916@yahoo.com;87842373334;Semarang;Jawa Tengah;15/04/2022;Female;18-24
CUST0312;Gita Aprilia;gitaaprilia798@yahoo.com;81311790807;Tangerang;Banten;25/06/2024;Female;25-34
CUST0313;Irfan Rahmawati;irfanrahmawati188@gmail.com;85846392086;Pekanbaru;Riau;13/01/2024;Male;18-24
CUST0314;Nabila Wardani;nabilawardani124@gmail.com;;Medan;Sumatera Utara;29/10/2022;Female;25-34
CUST0315;Adi Tarigan;aditarigan243@outlook.com;85279552763;Bogor;Jawa Barat;06/12/2024;Male;35-44
CUST0316;Cinta Rahmawati;cintarahmawati185@gmail.com;87829314386;Depok;Jawa Barat;06/02/2022;Female;18-24
CUST0317;Dimas Pohan;dimaspohan181@gmail.com;85672885744;Balikpapan;Kalimantan Timur;08/03/2024;Male;18-24
CUST0318;Rani Setiawan;ranisetiawan834@yahoo.com;85271754558;Balikpapan;Kalimantan Timur;12/06/2022;Female;25-34
CUST0319;Bella Utami;bellautami591@yahoo.com;87882455877;Bandung;Jawa Barat;20/02/2023;Female;25-34
CUST0320;Indah Maharani;indahmaharani432@outlook.com;89599611253;Bekasi;Jawa Barat;11/10/2022;Female;35-44
CUST0321;Teguh Iskandar;baguspermata248@gmail.com;85759876220;Makassar;Sulawesi Selatan;26/04/2022;Male;35-44
CUST0322;Rian Nugroho;riannugroho171@yahoo.com;85611178006;Banjarmasin;Kalimantan Selatan;20/06/2021;Male;18-24
CUST0323;Bambang Saputri;bambangsaputri235@outlook.com;82247228200;Tangerang;Banten;29/10/2022;Male;35-44
CUST0324;Mawar Rahmawati;mawarrahmawati456@gmail.com;82182997968;Balikpapan;Kalimantan Timur;27/09/2022;Female;45+
CUST0325;Diah Nugroho;diahnugroho316@gmail.com;85364240082;Tangerang;Banten;11/08/2022;Female;25-34
CUST0326;Zahra Pohan;zahrapohan10@outlook.com;85649308536;Balikpapan;Kalimantan Timur;15/06/2023;Female;25-34
CUST0327;Ratna Saputri;ratnasaputri226@gmail.com;85216389448;Denpasar;Bali;26/04/2023;Female;18-24
CUST0328;Wulan Fauzi;wulanfauzi653@gmail.com;85797497350;Makassar;Sulawesi Selatan;12/04/2021;Female;45+
CUST0329;Lina Fauzi;linafauzi129@outlook.com;89670312073;Bekasi;Jawa Barat;11/05/2023;Female;25-34
CUST0330;Faisal Simbolon;faisalsimbolon339@gmail.com;81320461872;Semarang;Jawa Tengah;28/05/2022;Male;35-44
CUST0331;Rizky Suryadi;rizkysuryadi790@gmail.com;85730371837;Depok;Jawa Barat;27/10/2024;Male;45+
CUST0332;Reza Pratama;rezapratama534@gmail.com;81347435031;Palembang;Sumatera Selatan;20/07/2024;Male;25-34
CUST0333;Tika Sari;tikasari406@gmail.com;82200979251;Palembang;Sumatera Selatan;19/11/2021;Female;25-34
CUST0334;Surya Setiawan;suryasetiawan365@gmail.com;89528127358;Tangerang;Banten;18/06/2023;Male;35-44
CUST0335;Anggun Aprilia;anggunaprilia257@yahoo.com;81277848739;Yogyakarta;DI Yogyakarta;19/01/2024;Female;25-34
CUST0336;Bayu Utami;bayuutami165@gmail.com;81382744857;Jakarta;DKI Jakarta;30/07/2024;Male;25-34
CUST0337;Andi Cahyani;andicahyani795@outlook.com;87835186387;Balikpapan;Kalimantan Timur;12/11/2021;Male;25-34
CUST0338;Karina Putri;karinaputri99@gmail.com;85810220317;Semarang;Jawa Tengah;22/07/2021;Female;18-24
CUST0339;Rendi Manurung;rendimanurung639@gmail.com;89694053910;Semarang;Jawa Tengah;04/09/2024;Male;25-34
CUST0340;Bambang Simbolon;bambangsimbolon370@gmail.com;85865094801;Malang;Jawa Timur;09/06/2021;Male;45+
CUST0341;Hendra Santoso;hendrasantoso545@yahoo.com;85633839288;Bogor;Jawa Barat;05/08/2021;Male;35-44
CUST0342;Bintang Simbolon;bintangsimbolon905@gmail.com;81322868528;Pontianak;Kalimantan Barat;27/06/2023;Male;45+
CUST0343;Hasan Putri;hasanputri423@outlook.com;89565939836;Balikpapan;Kalimantan Timur;05/06/2022;Male;25-34
CUST0344;Cinta Saputra;cintasaputra292@gmail.com;87808240433;Bekasi;Jawa Barat;14/02/2021;Female;35-44
CUST0345;Bayu Tarigan;bayutarigan570@gmail.com;87892107522;Denpasar;Bali;22/01/2023;Male;35-44
CUST0346;Citra Yulianti;citrayulianti585@gmail.com;85693157279;Medan;Sumatera Utara;04/05/2024;Female;25-34
CUST0347;Risma Saputri;rismasaputri799@gmail.com;81255661390;Depok;Jawa Barat;21/04/2021;Female;25-34
CUST0348;Mawar Ginting;mawarginting335@yahoo.com;85832067998;Bandung;Jawa Barat;31/03/2022;Female;25-34
CUST0349;Dimas Lestari;dimaslestari85@outlook.com;85790864168;Bogor;Jawa Barat;30/11/2024;Male;18-24
CUST0350;Melati Permata;melatipermata405@gmail.com;89593898331;Denpasar;Bali;31/05/2023;Female;25-34
CUST0351;Bambang Kurniawan;bambangkurniawan434@gmail.com;85353559042;Tangerang;Banten;16/06/2024;Male;35-44
CUST0352;Dani Anggraini;danianggraini46@gmail.com;82235211039;Makassar;Sulawesi Selatan;13/08/2022;Male;18-24
CUST0353;Rizky Yulianti;rizkyyulianti483@gmail.com;81253833884;Balikpapan;Kalimantan Timur;17/09/2023;Male;25-34
CUST0354;Rian Wijaya;rianwijaya597@gmail.com;;Denpasar;Bali;19/04/2021;Male;25-34
CUST0355;Joko Saputri;jokosaputri679@outlook.com;89551046368;Medan;Sumatera Utara;09/10/2022;Male;25-34
CUST0356;Bambang Wardani;bambangwardani513@yahoo.com;85780038457;Depok;Jawa Barat;18/11/2021;Male;18-24
CUST0357;Nanda Yulianti;nandayulianti514@yahoo.com;85204608432;Bekasi;Jawa Barat;16/03/2023;Male;35-44
CUST0358;Anggun Hutapea;anggunhutapea894@gmail.com;89536392649;Bekasi;Jawa Barat;09/07/2023;Female;25-34
CUST0359;Wulan Sari;wulansari701@gmail.com;;Bekasi;Jawa Barat;19/05/2021;Female;25-34
CUST0360;Rizky Wardani;rizkywardani860@outlook.com;82105664742;Semarang;Jawa Tengah;07/08/2021;Male;18-24
CUST0361;Gita Cahyani;gitacahyani621@outlook.com;87893933051;Pekanbaru;Riau;02/10/2021;Female;25-34
CUST0362;Ferdi Ramadhan;ferdiramadhan873@yahoo.com;85677223306;Jakarta;DKI Jakarta;07/07/2022;Male;45+
CUST0363;Shinta Permata;shintapermata68@yahoo.com;82179757366;Surabaya;Jawa Timur;30/05/2024;Female;35-44
CUST0364;Nadia Iskandar;nadiaiskandar962@gmail.com;89699880817;Padang;Sumatera Barat;28/03/2021;Female;35-44
CUST0365;Mawar Iskandar;mawariskandar572@gmail.com;85680347644;Padang;Sumatera Barat;07/12/2021;Female;25-34
CUST0366;Agus Hutapea;agushutapea475@yahoo.com;89571812982;Depok;Jawa Barat;27/04/2023;Male;25-34
CUST0367;Vivi Sari;vivisari904@yahoo.com;85714521117;Tangerang;Banten;24/06/2021;Female;25-34
CUST0368;Aulia Cahyani;auliacahyani388@yahoo.com;85860259222;Yogyakarta;DI Yogyakarta;29/12/2024;Female;18-24
CUST0369;Hasna Sinaga;hasnasinaga642@outlook.com;82112309407;Pekanbaru;Riau;19/10/2023;Female;25-34
CUST0370;Zahra Suryadi;zahrasuryadi603@yahoo.com;89577671990;Palembang;Sumatera Selatan;26/01/2024;Female;25-34
CUST0371;Iqbal Setiawan;iqbalsetiawan152@yahoo.com;81250209945;Bandung;Jawa Barat;11/04/2021;Male;18-24
CUST0372;Reza Fauzi;rezafauzi677@gmail.com;89699827950;Bandung;Jawa Barat;05/09/2022;Male;25-34
CUST0373;Joko Tanjung;jokotanjung67@gmail.com;85272145868;Semarang;Jawa Tengah;26/11/2024;Male;18-24
CUST0374;Risma Hutapea;rismahutapea496@gmail.com;89694695489;Pontianak;Kalimantan Barat;26/12/2022;Female;45+
CUST0375;Indra Hutapea;indrahutapea505@gmail.com;82193430107;Medan;Sumatera Utara;01/03/2022;Male;35-44
CUST0376;Pandu Pratama;pandupratama359@outlook.com;85830344144;Banjarmasin;Kalimantan Selatan;01/02/2024;Male;25-34
CUST0377;Nabila Hasanah;nabilahasanah406@outlook.com;;Pekanbaru;Riau;14/03/2021;Female;25-34
CUST0378;Vania Simbolon;vaniasimbolon918@gmail.com;85376084958;Balikpapan;Kalimantan Timur;08/02/2021;Female;18-24
CUST0379;Nanda Hidayat;nandahidayat288@yahoo.com;81256829962;Pontianak;Kalimantan Barat;28/08/2021;Male;35-44
CUST0380;Ferdi Putri;ferdiputri279@gmail.com;85617357438;Malang;Jawa Timur;25/12/2021;Male;18-24
CUST0381;Raka Permata;rakapermata455@gmail.com;85807823578;Malang;Jawa Timur;02/11/2022;Male;18-24
CUST0382;Bagus Lestari;baguslestari742@yahoo.com;81276810409;Bandung;Jawa Barat;14/11/2022;Male;25-34
CUST0383;Naila Yulianti;nailayulianti592@gmail.com;85235334485;Padang;Sumatera Barat;06/10/2024;Female;18-24
CUST0384;Tika Kurniawan;tikakurniawan982@gmail.com;87888138585;Denpasar;Bali;17/10/2021;Female;45+
CUST0385;Irfan Suryadi;irfansuryadi73@yahoo.com;85295870207;Surabaya;Jawa Timur;05/08/2021;Male;25-34
CUST0386;Cinta Wardani;cintawardani913@gmail.com;87879545381;Padang;Sumatera Barat;08/03/2024;Female;18-24
CUST0387;Rian Simbolon;riansimbolon467@gmail.com;85277332945;Depok;Jawa Barat;11/01/2022;Male;35-44
CUST0388;Arif Simbolon;arifsimbolon31@gmail.com;81371577245;Pontianak;Kalimantan Barat;22/03/2024;Male;18-24
CUST0389;Fatimah Santoso;fatimahsantoso570@outlook.com;89514876963;Pontianak;Kalimantan Barat;15/05/2022;Female;25-34
CUST0390;Rendi Hidayat;rendihidayat214@outlook.com;89696695832;Bandung;Jawa Barat;28/12/2024;Male;25-34
CUST0391;Tania Utami;taniautami334@gmail.com;85817246191;Pontianak;Kalimantan Barat;16/02/2023;Female;25-34
CUST0392;Agus Nugroho;agusnugroho837@yahoo.com;82190227846;Pontianak;Kalimantan Barat;29/03/2024;Male;25-34
CUST0393;Nadia Yulianti;nadiayulianti814@gmail.com;89546519098;Depok;Jawa Barat;19/09/2021;Female;35-44
CUST0394;Melati Setiawan;melatisetiawan721@gmail.com;85851403696;Bekasi;Jawa Barat;28/12/2024;Female;25-34
CUST0395;Mawar Susanti;mawarsusanti487@yahoo.com;82138656242;Makassar;Sulawesi Selatan;24/01/2021;Female;18-24
CUST0396;Hasna Manurung;hasnamanurung999@gmail.com;82112679692;Padang;Sumatera Barat;10/11/2023;Female;25-34
CUST0397;Rendi Aprilia;rendiaprilia191@yahoo.com;85690973846;Balikpapan;Kalimantan Timur;26/03/2024;Male;25-34
CUST0398;Irfan Pohan;irfanpohan116@outlook.com;87871284781;Banjarmasin;Kalimantan Selatan;03/06/2024;Male;18-24
CUST0399;Ratna Hidayat;ratnahidayat818@gmail.com;87849058077;Banjarmasin;Kalimantan Selatan;19/08/2023;Female;25-34
CUST0400;Bella Fauzi;bellafauzi172@outlook.com;81294940792;Manado;Sulawesi Utara;16/04/2021;Female;35-44
CUST0401;Ratna Cahyani;ratnacahyani294@gmail.com;85712814429;Denpasar;Bali;18/07/2022;Female;35-44
CUST0402;Nia Utami;niautami932@yahoo.com;87827524372;Banjarmasin;Kalimantan Selatan;09/03/2021;Female;25-34
CUST0403;Indah Utami;indahutami858@yahoo.com;85766372395;Surabaya;Jawa Timur;08/08/2024;Female;25-34
CUST0404;Agus Maharani;agusmaharani409@gmail.com;85747836674;Makassar;Sulawesi Selatan;23/12/2023;Male;35-44
CUST0405;Selvi Saputri;selvisaputri985@outlook.com;85801856945;Denpasar;Bali;01/07/2022;Female;35-44
CUST0406;Tania Iskandar;taniaiskandar792@gmail.com;89539385258;Jakarta;DKI Jakarta;09/10/2024;Female;18-24
CUST0407;Mega Santoso;megasantoso107@gmail.com;89575344300;Pontianak;Kalimantan Barat;08/07/2021;Female;18-24
CUST0408;Iqbal Utami;iqbalutami726@gmail.com;81319269212;Denpasar;Bali;27/08/2022;Male;25-34
CUST0409;Ridho Simbolon;ridhosimbolon788@outlook.com;85654214066;Bekasi;Jawa Barat;04/05/2021;Male;25-34
CUST0410;Adi Sinaga;adisinaga504@gmail.com;82296271286;Semarang;Jawa Tengah;11/06/2024;Male;25-34
CUST0411;Ferdi Hakim;ferdihakim36@gmail.com;81319470720;Surabaya;Jawa Timur;23/09/2024;Male;25-34
CUST0412;Salsa Iskandar;salsaiskandar4@gmail.com;85877661830;Depok;Jawa Barat;12/11/2024;Female;35-44
CUST0413;Risma Sembiring;rismasembiring342@outlook.com;;Padang;Sumatera Barat;17/08/2022;Female;25-34
CUST0414;Sri Saputri;srisaputri307@yahoo.com;89661571732;Surabaya;Jawa Timur;31/01/2022;Female;18-24
CUST0415;Hadi Manurung;hadimanurung65@gmail.com;85847870050;Bekasi;Jawa Barat;29/03/2021;Male;25-34
CUST0416;Karina Hutapea;karinahutapea963@gmail.com;89582931027;Jakarta;DKI Jakarta;24/08/2023;Female;45+
CUST0417;Hadi Lestari;hadilestari177@gmail.com;89504179291;Medan;Sumatera Utara;22/08/2021;Male;25-34
CUST0418;Doni Hidayat;donihidayat437@yahoo.com;85365198253;Surabaya;Jawa Timur;29/04/2024;Male;18-24
CUST0419;Tika Anggraini;tikaanggraini173@gmail.com;89658273902;Medan;Sumatera Utara;18/07/2024;Female;25-34
CUST0420;Andi Manurung;andimanurung7@gmail.com;81221946723;Makassar;Sulawesi Selatan;03/08/2024;Male;25-34
CUST0421;Anggi Wardani;anggiwardani709@gmail.com;81292791456;Jakarta;DKI Jakarta;17/02/2024;Female;18-24
CUST0422;Naila Santoso;nailasantoso371@gmail.com;85883734031;Makassar;Sulawesi Selatan;04/11/2024;Female;35-44
CUST0423;Indra Wardani;indrawardani687@yahoo.com;81205436459;Padang;Sumatera Barat;30/03/2021;Male;18-24
CUST0424;Mawar Wardani;mawarwardani805@yahoo.com;81278113799;Bekasi;Jawa Barat;09/05/2023;Female;18-24
CUST0425;Arif Hartono;arifhartono334@gmail.com;82213636317;Manado;Sulawesi Utara;20/09/2023;Male;18-24
CUST0426;Fitri Cahyani;fitricahyani183@gmail.com;85652735435;Makassar;Sulawesi Selatan;07/03/2021;Female;35-44
CUST0427;Wulan Kurniawan;wulankurniawan470@gmail.com;85625349292;Manado;Sulawesi Utara;07/02/2024;Female;35-44
CUST0428;Naila Manurung;nailamanurung606@yahoo.com;85774063356;Manado;Sulawesi Utara;01/04/2022;Female;35-44
CUST0429;Dimas Ginting;dimasginting428@gmail.com;81207806867;Medan;Sumatera Utara;16/07/2023;Male;25-34
CUST0430;Sonia Saputra;soniasaputra973@gmail.com;82225431074;Yogyakarta;DI Yogyakarta;11/12/2024;Female;25-34
CUST0431;Aji Wijaya;ajiwijaya475@gmail.com;82162570165;Banjarmasin;Kalimantan Selatan;08/03/2021;Male;25-34
CUST0432;Rian Cahyani;riancahyani590@gmail.com;82219508501;Depok;Jawa Barat;19/01/2023;Male;25-34
CUST0433;Kirana Wardani;kiranawardani722@gmail.com;81383253817;Manado;Sulawesi Utara;10/12/2024;Female;18-24
CUST0434;Doni Putri;doniputri920@outlook.com;85286401557;Pekanbaru;Riau;24/10/2023;Male;25-34
CUST0435;Fatimah Sembiring;fatimahsembiring922@gmail.com;85279513711;Depok;Jawa Barat;02/01/2022;Female;25-34
CUST0436;Hendra Maharani;hendramaharani115@outlook.com;89627238046;Balikpapan;Kalimantan Timur;28/09/2021;Male;25-34
CUST0437;Ratna Wijaya;ratnawijaya194@outlook.com;;Pekanbaru;Riau;30/04/2024;Female;35-44
CUST0438;Melati Sinaga;melatisinaga312@gmail.com;87824243754;Surabaya;Jawa Timur;31/10/2021;Female;25-34
CUST0439;Rani Cahyani;ranicahyani729@yahoo.com;85842222310;Bekasi;Jawa Barat;22/03/2024;Female;18-24
CUST0440;Mira Susanti;mirasusanti725@gmail.com;81255257828;Malang;Jawa Timur;06/09/2021;Female;45+
CUST0441;Zahra Anggraini;zahraanggraini951@gmail.com;85320885474;Manado;Sulawesi Utara;27/09/2024;Female;18-24
CUST0442;Rio Hasanah;riohasanah750@gmail.com;85702814069;Palembang;Sumatera Selatan;03/07/2023;Male;25-34
CUST0443;Olivia Permata;oliviapermata540@gmail.com;82243018718;Depok;Jawa Barat;03/02/2022;Female;25-34
CUST0444;Dion Setiawan;dionsetiawan408@outlook.com;82165650455;Malang;Jawa Timur;02/07/2023;Male;35-44
CUST0445;Hasna Sinaga;hasnasinaga823@gmail.com;85742662991;Makassar;Sulawesi Selatan;02/03/2022;Female;25-34
CUST0446;Bagus Hasanah;bagushasanah956@gmail.com;87861064628;Padang;Sumatera Barat;25/12/2024;Male;25-34
CUST0447;Yusuf Wardani;yusufwardani297@gmail.com;85870494787;Palembang;Sumatera Selatan;24/02/2021;Male;35-44
CUST0448;Maya Pohan;mayapohan670@gmail.com;89546273014;Pekanbaru;Riau;17/05/2021;Female;25-34
CUST0449;Hana Ginting;hanaginting890@gmail.com;85271589042;Manado;Sulawesi Utara;30/04/2021;Female;18-24
